label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
D,0.3234422206878662,0.6749428510665894,-2.3435249829617533e-07,0.20325756072998047,0.603149950504303,0.022483661770820618,0.11624166369438171,0.4899688959121704,0.025863343849778175,0.04722839593887329,0.42018550634384155,0.012304157949984074,0.0,0.3418777585029602,-0.0010178404627367854,0.21001607179641724,0.26973897218704224,0.06843658536672592,0.1768956184387207,0.13949579000473022,0.06742190569639206,0.15191128849983215,0.06219691038131714,0.06037258729338646,0.1312413513660431,0.0,0.051899634301662445,0.23958247900009155,0.2667199373245239,0.03384893387556076,0.122659832239151,0.17642968893051147,0.015448616817593575,0.04802778363227844,0.21470731496810913,-0.0026968105230480433,0.011686563491821289,0.2652134299278259,-0.0096390126273036,0.256769597530365,0.2866361141204834,-0.0044610509648919106,0.13557377457618713,0.20446738600730896,-0.024440670385956764,0.051977187395095825,0.2380995750427246,-0.032179489731788635,0.008648544549942017,0.2867234945297241,-0.03171813115477562,0.2589304447174072,0.32476162910461426,-0.04271012544631958,0.15332067012786865,0.24491435289382935,-0.05568760633468628,0.08070889115333557,0.2354702353477478,-0.05707211792469025,0.03551375865936279,0.25164228677749634,-0.05374503135681152
D,0.322256863117218,0.6720198690891266,-2.478299734320899e-07,0.20371735095977783,0.5994628369808197,0.020512323826551437,0.11722603440284729,0.48745664954185486,0.023480217903852463,0.047282248735427856,0.4178372323513031,0.00972798466682434,0.0,0.34033283591270447,-0.0037572463043034077,0.20977720618247986,0.27202239632606506,0.06779284030199051,0.17864584922790527,0.13972458243370056,0.06507561355829239,0.1525910496711731,0.062332212924957275,0.05655715987086296,0.13002106547355652,0.0,0.04721025004982948,0.23994165658950806,0.2683207094669342,0.03427499532699585,0.1258329451084137,0.17265906929969788,0.013389071449637413,0.05016458034515381,0.20877715945243835,-0.006428868975490332,0.011232972145080566,0.26082566380500793,-0.013794191181659698,0.2571990489959717,0.2867811620235443,-0.0031836088746786118,0.1385352611541748,0.1998622715473175,-0.0252460278570652,0.05521649122238159,0.2308214008808136,-0.034493282437324524,0.0100766122341156,0.2799263894557953,-0.03407490625977516,0.2594173550605774,0.32258734107017517,-0.040646255016326904,0.15249639749526978,0.24378302693367004,-0.05506422370672226,0.07867282629013062,0.23632952570915222,-0.057395532727241516,0.03172105550765991,0.2559884488582611,-0.05409505218267441
D,0.31928032636642456,0.6698001027107239,-2.3680748029164533e-07,0.20307889580726624,0.5998696684837341,0.019494852051138878,0.11721408367156982,0.48692840337753296,0.0225045308470726,0.04838913679122925,0.4169740080833435,0.00902766827493906,0.0,0.33974719047546387,-0.004246039316058159,0.20753633975982666,0.27272558212280273,0.06729266047477722,0.174849271774292,0.140838623046875,0.06470749527215958,0.14922472834587097,0.06294596195220947,0.056624285876750946,0.12814167141914368,0.0,0.047804538160562515,0.23755624890327454,0.26947301626205444,0.03451048582792282,0.12749427556991577,0.17357420921325684,0.013776133768260479,0.05201813578605652,0.2091643512248993,-0.006105420645326376,0.013083159923553467,0.25984466075897217,-0.013378499075770378,0.2548102140426636,0.28748059272766113,-0.0022380321752279997,0.14115580916404724,0.19929617643356323,-0.024309145286679268,0.057290345430374146,0.23050910234451294,-0.033861901611089706,0.01160818338394165,0.2798864245414734,-0.03351179137825966,0.25684624910354614,0.3236544728279114,-0.039015330374240875,0.1538657546043396,0.24232608079910278,-0.05340677499771118,0.07998195290565491,0.232108473777771,-0.056036416441202164,0.03223145008087158,0.24881404638290405,-0.05294284224510193
D,0.31926727294921875,0.6677590012550354,-2.7323903850628994e-07,0.20249390602111816,0.5991984009742737,0.01732373796403408,0.1165095865726471,0.48674339056015015,0.019420869648456573,0.04790139198303223,0.41735291481018066,0.005801829043775797,0.0,0.34059178829193115,-0.007828925736248493,0.20940476655960083,0.26744329929351807,0.06184881180524826,0.17462939023971558,0.1389840543270111,0.05795446038246155,0.14874225854873657,0.062237173318862915,0.04874224215745926,0.12769922614097595,0.0,0.03911537304520607,0.24006879329681396,0.2639245390892029,0.030347326770424843,0.1274915635585785,0.1739521324634552,0.008964337408542633,0.05117422342300415,0.2102641463279724,-0.011660264804959297,0.010971009731292725,0.2615009546279907,-0.019758522510528564,0.257625937461853,0.2835811972618103,-0.004893716424703598,0.1414925754070282,0.2000904083251953,-0.027944136410951614,0.05773910880088806,0.2312033772468567,-0.03811318799853325,0.011285066604614258,0.2791471481323242,-0.038108646869659424,0.26018035411834717,0.32274389266967773,-0.040136028081178665,0.15602710843086243,0.24360495805740356,-0.05574487894773483,0.08367875218391418,0.23361974954605103,-0.05864768102765083,0.03698870539665222,0.25018900632858276,-0.05542479082942009
D,0.31879132986068726,0.6717217564582825,-2.781172554477962e-07,0.20305144786834717,0.604009211063385,0.016627144068479538,0.11755210161209106,0.4903337359428406,0.019383227452635765,0.04854089021682739,0.4222501516342163,0.00641472777351737,0.0,0.3455851674079895,-0.0064337411895394325,0.2095002830028534,0.2636960744857788,0.06286108493804932,0.17486423254013062,0.13850510120391846,0.05825398489832878,0.14877387881278992,0.062442272901535034,0.04815392568707466,0.12792807817459106,0.0,0.03778276592493057,0.23931604623794556,0.2600367069244385,0.030857110396027565,0.1258608102798462,0.17090678215026855,0.007384953089058399,0.05030319094657898,0.21038895845413208,-0.015307336114346981,0.012250661849975586,0.26458704471588135,-0.024305520579218864,0.25630128383636475,0.28045177459716797,-0.004953887313604355,0.1384570300579071,0.19743913412094116,-0.03139809891581535,0.05396801233291626,0.23379242420196533,-0.04376618191599846,0.009363144636154175,0.28696972131729126,-0.04408065602183342,0.2580054998397827,0.3205798864364624,-0.04067537188529968,0.15367937088012695,0.2358607053756714,-0.0589197501540184,0.0804891586303711,0.22548681497573853,-0.06304053962230682,0.034826964139938354,0.24393630027770996,-0.06007254123687744
D,0.3191290497779846,0.6722665727138519,-2.8735331625284743e-07,0.2035442292690277,0.6066953241825104,0.011997229419648647,0.11749696731567383,0.49257877469062805,0.012252505868673325,0.04895934462547302,0.4212212860584259,-0.002133912406861782,0.0,0.3438156545162201,-0.016000090166926384,0.2073562741279602,0.2646355926990509,0.05490073561668396,0.17208153009414673,0.1387801468372345,0.0464470237493515,0.1453588902950287,0.06187307834625244,0.034227874130010605,0.12414658069610596,0.0,0.023120878264307976,0.23786133527755737,0.26071277260780334,0.02525787614285946,0.12418287992477417,0.17083728313446045,-0.0009276002529077232,0.04914635419845581,0.2099115550518036,-0.023367054760456085,0.011251568794250488,0.2635914981365204,-0.031711455434560776,0.25572317838668823,0.28105106949806213,-0.00848593283444643,0.1377987265586853,0.19721639156341553,-0.036966465413570404,0.05459877848625183,0.23240908980369568,-0.04847735911607742,0.010748207569122314,0.28464075922966003,-0.04775308445096016,0.25824517011642456,0.3227751553058624,-0.042509015649557114,0.1538729965686798,0.2401844561100006,-0.06216796860098839,0.08042839169502258,0.2288934290409088,-0.06626976281404495,0.034143924713134766,0.24597856402397156,-0.0628993809223175
D,0.31891441345214844,0.6743355393409729,-2.63176900716644e-07,0.20256957411766052,0.6068843603134155,0.015581551939249039,0.11732038855552673,0.4924578070640564,0.017559044063091278,0.0486142635345459,0.4220936894416809,0.0037094783037900925,0.0,0.3443300127983093,-0.009853190742433071,0.2080310583114624,0.2667474150657654,0.06235203519463539,0.17466965317726135,0.13924875855445862,0.05675484612584114,0.1479192078113556,0.061995357275009155,0.04632771015167236,0.12583592534065247,0.0,0.03609106317162514,0.23821806907653809,0.26334232091903687,0.03041008487343788,0.1244320273399353,0.16835126280784607,0.006355865392833948,0.04819208383560181,0.2095915675163269,-0.015813704580068588,0.010090351104736328,0.2655178904533386,-0.02398107945919037,0.2555469274520874,0.28317445516586304,-0.005562889389693737,0.13869556784629822,0.19628602266311646,-0.03212922811508179,0.05391120910644531,0.23302441835403442,-0.043492626398801804,0.009279698133468628,0.28672271966934204,-0.04291623458266258,0.25697851181030273,0.3240295648574829,-0.04160209745168686,0.15298298001289368,0.23883694410324097,-0.059173911809921265,0.07920175790786743,0.22977405786514282,-0.06217234954237938,0.03334861993789673,0.24911761283874512,-0.058400657027959824
D,0.31737756729125977,0.6726770401000977,-2.4844877088980866e-07,0.2021486461162567,0.6057642102241516,0.013132770545780659,0.11660626530647278,0.491841197013855,0.014163092710077763,0.04810783267021179,0.419586181640625,4.1157451846629556e-07,0.0,0.3411901593208313,-0.013360618613660336,0.20392248034477234,0.2676866054534912,0.060679662972688675,0.17253044247627258,0.13860416412353516,0.053963553160429,0.1455763578414917,0.061463236808776855,0.042763832956552505,0.12340378761291504,0.0,0.03225046768784523,0.23168927431106567,0.2641638517379761,0.03039790503680706,0.12394648790359497,0.1681669056415558,0.00575389014557004,0.04888105392456055,0.2077144980430603,-0.016338683664798737,0.009967684745788574,0.2623053193092346,-0.024420203641057014,0.24807173013687134,0.28290045261383057,-0.004253101535141468,0.13772684335708618,0.19403338432312012,-0.030365057289600372,0.05537578463554382,0.2295026183128357,-0.04129422456026077,0.011176586151123047,0.2824319005012512,-0.04060019180178642,0.25037115812301636,0.32250940799713135,-0.03933768346905708,0.1513708531856537,0.2369086742401123,-0.0563160702586174,0.07972562313079834,0.22455787658691406,-0.05955708026885986,0.034465134143829346,0.23945915699005127,-0.056108508259058
D,0.3179764151573181,0.6767808198928833,-2.3973950646904996e-07,0.202864408493042,0.610288143157959,0.011501569300889969,0.11581286787986755,0.49579697847366333,0.012329604476690292,0.046926528215408325,0.42416632175445557,-0.001509362948127091,0.0,0.34627002477645874,-0.014715402387082577,0.20471099019050598,0.2718413472175598,0.058252930641174316,0.17296069860458374,0.142223060131073,0.0514557883143425,0.14755025506019592,0.06427508592605591,0.039931632578372955,0.12682747840881348,0.0,0.028864802792668343,0.23441195487976074,0.2683076858520508,0.028959238901734352,0.12684646248817444,0.1751132607460022,0.004365322180092335,0.04922842979431152,0.21366363763809204,-0.01811906509101391,0.007613837718963623,0.2674398422241211,-0.026884781196713448,0.2516116499900818,0.2882131338119507,-0.004683077801018953,0.14216575026512146,0.2021999955177307,-0.030912242829799652,0.05716526508331299,0.23601597547531128,-0.04253057762980461,0.009586304426193237,0.2871626615524292,-0.04255473613739014,0.25369489192962646,0.32993996143341064,-0.03879495710134506,0.15437933802604675,0.24843090772628784,-0.056233204901218414,0.08162453770637512,0.23897892236709595,-0.060035694390535355,0.03442138433456421,0.2561129927635193,-0.057052306830883026
D,0.31720292568206787,0.6747704446315765,-2.596617321160011e-07,0.20286303758621216,0.6095782816410065,0.010010095313191414,0.11401522159576416,0.4927738606929779,0.01124659925699234,0.04483392834663391,0.4209233224391937,-0.0016110964352265,0.0,0.34344223141670227,-0.013487796299159527,0.20518380403518677,0.27192774415016174,0.056695565581321716,0.17242276668548584,0.14092835783958435,0.04892958700656891,0.14669841527938843,0.0636320412158966,0.03670511022210121,0.12576687335968018,0.0,0.025440065190196037,0.23428946733474731,0.2691953480243683,0.028456494212150574,0.12721127271652222,0.1709994375705719,0.001159306732006371,0.04899466037750244,0.21049019694328308,-0.023257233202457428,0.007545530796051025,0.26787152886390686,-0.03228006511926651,0.251041054725647,0.2889402210712433,-0.004017096012830734,0.14313527941703796,0.1972152292728424,-0.03231097385287285,0.05811589956283569,0.23187372088432312,-0.045945603400468826,0.01169094443321228,0.28528693318367004,-0.04627148434519768,0.2529715895652771,0.3295569121837616,-0.03682682663202286,0.1542859673500061,0.24577733874320984,-0.05501888319849968,0.08101138472557068,0.23693493008613586,-0.059651415795087814,0.034761250019073486,0.2554195821285248,-0.05673980340361595
