label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
W,0.2214888632297516,0.7865487039089203,7.110020874279144e-07,0.14378544688224792,0.733235090970993,-0.04542161896824837,0.10481926798820496,0.6290260255336761,-0.06378873437643051,0.15078338980674744,0.5381877720355988,-0.07718698680400848,0.2101937234401703,0.4756305515766144,-0.09069067984819412,0.08364751935005188,0.41637900471687317,-0.032042987644672394,0.035971254110336304,0.25885650515556335,-0.05283909663558006,0.017319470643997192,0.15892386436462402,-0.0710882619023323,0.0,0.07344377040863037,-0.08717434853315353,0.15554752945899963,0.38689371943473816,-0.04181808605790138,0.15079829096794128,0.19932371377944946,-0.060399867594242096,0.1512371003627777,0.08891862630844116,-0.08056334406137466,0.14554300904273987,0.0,-0.09597381949424744,0.21678373217582703,0.40604087710380554,-0.05864517390727997,0.24188843369483948,0.24486765265464783,-0.09428611397743225,0.25532934069633484,0.14255881309509277,-0.12482932209968567,0.26270565390586853,0.050620973110198975,-0.14632448554039001,0.27218344807624817,0.4653659760951996,-0.07869813591241837,0.27022555470466614,0.36533549427986145,-0.11400323361158371,0.25601789355278015,0.4160939157009125,-0.11566615849733353,0.24315330386161804,0.48057153820991516,-0.11645810306072235
W,0.22306406497955322,0.7876029908657074,7.138575028875493e-07,0.1451970934867859,0.7324012815952301,-0.04305313527584076,0.10618126392364502,0.6256773173809052,-0.05973997339606285,0.15215212106704712,0.5375426709651947,-0.07219386845827103,0.21189075708389282,0.48042234778404236,-0.0850696936249733,0.08417946100234985,0.41534772515296936,-0.02913881279528141,0.03690364956855774,0.25702863931655884,-0.049047596752643585,0.017863214015960693,0.15701612830162048,-0.06686793267726898,0.0,0.07173773646354675,-0.08265907317399979,0.15603971481323242,0.38729891180992126,-0.03968511149287224,0.15081900358200073,0.19977149367332458,-0.05671875923871994,0.15092957019805908,0.08875340223312378,-0.0765567347407341,0.14563298225402832,0.0,-0.09211236238479614,0.21775078773498535,0.40670880675315857,-0.0571797676384449,0.24242758750915527,0.24679628014564514,-0.09072982519865036,0.2561800479888916,0.14465788006782532,-0.12152592092752457,0.2642170786857605,0.05411100387573242,-0.1436457484960556,0.2736685276031494,0.4651440680027008,-0.07789004594087601,0.27213388681411743,0.3674304187297821,-0.11137627810239792,0.2569717764854431,0.41625168919563293,-0.11342383921146393,0.24314439296722412,0.47950389981269836,-0.11494278907775879
W,0.22390085458755493,0.7860763669013977,7.275767188730242e-07,0.145737886428833,0.7341291904449463,-0.047275833785533905,0.107418954372406,0.6289141774177551,-0.06580017507076263,0.15545594692230225,0.5386068224906921,-0.07897371053695679,0.21410685777664185,0.47658979892730713,-0.09220702201128006,0.08549928665161133,0.4153459072113037,-0.03344074636697769,0.03681284189224243,0.2583165168762207,-0.05449618399143219,0.017431974411010742,0.15893447399139404,-0.07314160466194153,0.0,0.07365131378173828,-0.08940207213163376,0.15794622898101807,0.38550662994384766,-0.04194702208042145,0.15252208709716797,0.19899725914001465,-0.059754494577646255,0.1527022123336792,0.08891880512237549,-0.08003992587327957,0.14749526977539062,0.0,-0.09591836482286453,0.21937459707260132,0.40438133478164673,-0.05768293887376785,0.243802011013031,0.2470613718032837,-0.09174475073814392,0.25718921422958374,0.14689984917640686,-0.12206895649433136,0.264706015586853,0.056432634592056274,-0.14390301704406738,0.2744501233100891,0.46320855617523193,-0.07701003551483154,0.2732539176940918,0.366027295589447,-0.11051314324140549,0.25995129346847534,0.41527676582336426,-0.11213669925928116,0.24768084287643433,0.4771718978881836,-0.1133674755692482
W,0.22634977102279663,0.7856397330760956,7.184826813499967e-07,0.14706164598464966,0.7325082719326019,-0.04325829818844795,0.10813379287719727,0.6267712414264679,-0.060930266976356506,0.15368980169296265,0.539525181055069,-0.07402098923921585,0.2117343544960022,0.48023465275764465,-0.0878264307975769,0.08496087789535522,0.41499826312065125,-0.030492180958390236,0.03579866886138916,0.25836244225502014,-0.05128423124551773,0.017186880111694336,0.1589653491973877,-0.06956688314676285,0.0,0.07397082448005676,-0.08554022759199142,0.15709006786346436,0.3855743110179901,-0.04134451970458031,0.15088456869125366,0.19833633303642273,-0.06027130410075188,0.15114963054656982,0.08846145868301392,-0.08093399554491043,0.1460437774658203,0.0,-0.09651771932840347,0.21890807151794434,0.4040201008319855,-0.058978959918022156,0.24304169416427612,0.24424991011619568,-0.09535769373178482,0.25692111253738403,0.1419367492198944,-0.1261892020702362,0.26610803604125977,0.05020701885223389,-0.1477900594472885,0.2741631865501404,0.4612914025783539,-0.07950962334871292,0.2686070203781128,0.3657205402851105,-0.11594776809215546,0.2562152147293091,0.42033281922340393,-0.11737363785505295,0.24749404191970825,0.48555251955986023,-0.11768895387649536
W,0.22550618648529053,0.7863198816776276,7.283579748218472e-07,0.14613991975784302,0.7312614619731903,-0.04400692135095596,0.10825425386428833,0.6251625120639801,-0.06180439889431,0.15449965000152588,0.5345456898212433,-0.0752921923995018,0.21309494972229004,0.4742383062839508,-0.08894895017147064,0.08508521318435669,0.41718366742134094,-0.029309652745723724,0.03681677579879761,0.25786688923835754,-0.048914145678281784,0.01763218641281128,0.1581403613090515,-0.06678976118564606,0.0,0.073687344789505,-0.08274493366479874,0.15717053413391113,0.3880986273288727,-0.03906833007931709,0.15184831619262695,0.20059767365455627,-0.055958446115255356,0.1525639295578003,0.08920878171920776,-0.07651913166046143,0.14759409427642822,0.0,-0.09292475879192352,0.21917074918746948,0.40668997168540955,-0.05582837760448456,0.24483126401901245,0.24629077315330505,-0.08917839825153351,0.25972622632980347,0.14315387606620789,-0.1207517609000206,0.2686622738838196,0.05261632800102234,-0.14372754096984863,0.27566957473754883,0.46353623270988464,-0.07580272853374481,0.2751004695892334,0.3649764358997345,-0.10900605469942093,0.25951969623565674,0.4132184684276581,-0.11168631166219711,0.24517029523849487,0.47631165385246277,-0.11399873346090317
W,0.22826755046844482,0.7872125506401062,7.236385499709286e-07,0.14804881811141968,0.73414546251297,-0.045279279351234436,0.10874497890472412,0.6273320317268372,-0.06295748054981232,0.15592533349990845,0.5376020073890686,-0.0755089670419693,0.21443939208984375,0.47805267572402954,-0.08839359879493713,0.08610087633132935,0.41848182678222656,-0.03254619613289833,0.037105560302734375,0.2598761320114136,-0.05344303324818611,0.018017202615737915,0.1598566174507141,-0.07185695320367813,0.0,0.07426095008850098,-0.08781944960355759,0.15826207399368286,0.3894777297973633,-0.0424371063709259,0.15232998132705688,0.20029932260513306,-0.060697950422763824,0.1531761884689331,0.08939746022224426,-0.08088766783475876,0.14810073375701904,0.0,-0.09635285288095474,0.2196044921875,0.40797603130340576,-0.05935780331492424,0.24301612377166748,0.2454354465007782,-0.09451309591531754,0.2572416067123413,0.14288660883903503,-0.12453674525022507,0.2654455304145813,0.050823360681533813,-0.14560045301914215,0.2751200199127197,0.4657922387123108,-0.07954008877277374,0.2714373469352722,0.36189931631088257,-0.11343388259410858,0.2598864436149597,0.4127654433250427,-0.11346612870693207,0.25006556510925293,0.4778482913970947,-0.11324881762266159
W,0.22891858220100403,0.7894839346408844,7.417179972435406e-07,0.14885839819908142,0.7349049150943756,-0.043688204139471054,0.10972437262535095,0.6292616426944733,-0.06145424023270607,0.15421566367149353,0.5391468703746796,-0.07461778819561005,0.2121749222278595,0.4782239496707916,-0.08787048608064651,0.08693352341651917,0.4193706810474396,-0.030140560120344162,0.03776654601097107,0.2599073350429535,-0.0498124435544014,0.01785293221473694,0.15976998209953308,-0.06709976494312286,0.0,0.07511454820632935,-0.08244451135396957,0.15896227955818176,0.3903118073940277,-0.040426287800073624,0.15358629822731018,0.20117565989494324,-0.05849214270710945,0.1538701355457306,0.0896848738193512,-0.07855048775672913,0.14876511693000793,0.0,-0.09380950778722763,0.22055938839912415,0.40845736861228943,-0.05764153227210045,0.2442655861377716,0.24546295404434204,-0.0930536538362503,0.25852808356285095,0.14231336116790771,-0.12407436966896057,0.26759132742881775,0.05021825432777405,-0.14574728906154633,0.27717867493629456,0.46605148911476135,-0.07785007357597351,0.27368512749671936,0.36488810181617737,-0.11277133226394653,0.25840499997138977,0.41705259680747986,-0.1144268587231636,0.2449604570865631,0.4835337698459625,-0.11527355015277863
W,0.2288309931755066,0.7877420485019684,7.189856319200771e-07,0.14872020483016968,0.732192188501358,-0.044938404113054276,0.10988420248031616,0.6252560913562775,-0.06306619197130203,0.15569603443145752,0.5345593988895416,-0.0765334889292717,0.2131415605545044,0.47346505522727966,-0.09047091752290726,0.08672177791595459,0.4156195819377899,-0.03144552558660507,0.037887513637542725,0.2561374604701996,-0.052137818187475204,0.01831001043319702,0.15477102994918823,-0.07085579633712769,0.0,0.06914827227592468,-0.08732058107852936,0.15913289785385132,0.3865128457546234,-0.041314344853162766,0.15342652797698975,0.19882607460021973,-0.059137411415576935,0.15379738807678223,0.08826184272766113,-0.07975723594427109,0.14837664365768433,0.0,-0.09596998989582062,0.22091227769851685,0.4047163426876068,-0.058186016976833344,0.2442205548286438,0.24250400066375732,-0.09227031469345093,0.2574641704559326,0.14059489965438843,-0.1223142072558403,0.265041708946228,0.050202399492263794,-0.14408251643180847,0.27651679515838623,0.4611653983592987,-0.07843142747879028,0.27255624532699585,0.3598437011241913,-0.11196383833885193,0.25984740257263184,0.4088961184024811,-0.11300814896821976,0.2491518259048462,0.4716310203075409,-0.11391407251358032
W,0.22968441247940063,0.7853455543518066,7.214337074401556e-07,0.14989221096038818,0.7321954369544983,-0.04582412540912628,0.11032074689865112,0.62720787525177,-0.06456654518842697,0.1565726399421692,0.5369500517845154,-0.07829085737466812,0.21447217464447021,0.47445785999298096,-0.09241803735494614,0.0880049467086792,0.41740649938583374,-0.0333748385310173,0.03892791271209717,0.2585511803627014,-0.05423162505030632,0.018603503704071045,0.15837037563323975,-0.0726248025894165,0.0,0.07324156165122986,-0.08895821869373322,0.1602550745010376,0.3870347738265991,-0.04274233430624008,0.15404587984085083,0.19937685132026672,-0.06172496825456619,0.15414774417877197,0.08912932872772217,-0.08323758095502853,0.14835703372955322,0.0,-0.09992440789937973,0.22145795822143555,0.4040389657020569,-0.05903693288564682,0.24544864892959595,0.24281597137451172,-0.09495082497596741,0.25905877351760864,0.1400531530380249,-0.12739291787147522,0.26647746562957764,0.048719167709350586,-0.15064702928066254,0.2771446704864502,0.46009522676467896,-0.07846660166978836,0.2744566798210144,0.3627241849899292,-0.11406750231981277,0.26070475578308105,0.41372257471084595,-0.11723450571298599,0.24818038940429688,0.4778323769569397,-0.11954709142446518
W,0.23058784008026123,0.7820630967617035,7.22499407856958e-07,0.15018939971923828,0.7282620966434479,-0.044573064893484116,0.11086422204971313,0.6234410107135773,-0.06274692714214325,0.1564042568206787,0.5334309637546539,-0.07643917948007584,0.2139739990234375,0.4720442593097687,-0.09054871648550034,0.08626627922058105,0.4150848090648651,-0.030551539734005928,0.03667020797729492,0.25684720277786255,-0.05079521983861923,0.017208755016326904,0.15704229474067688,-0.0692150816321373,0.0,0.07240360975265503,-0.08555763959884644,0.15854346752166748,0.3850407302379608,-0.04030519351363182,0.1524854302406311,0.19829615950584412,-0.057417791336774826,0.15230834484100342,0.0881788432598114,-0.07863479107618332,0.1472342610359192,0.0,-0.09565334022045135,0.22020936012268066,0.40300223231315613,-0.05701393634080887,0.24376070499420166,0.24238958954811096,-0.09084802120923996,0.2575145363807678,0.14184707403182983,-0.12230187654495239,0.2661905884742737,0.053771406412124634,-0.14524686336517334,0.2753193974494934,0.4589184820652008,-0.07693769037723541,0.26967906951904297,0.3600980341434479,-0.11115437746047974,0.25578856468200684,0.4074786603450775,-0.11403888463973999,0.24438774585723877,0.4688200056552887,-0.11629078537225723
