label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
M,0.12742114067077637,0.0,3.179366103722714e-07,0.053471773862838745,0.09326359629631042,-0.009228836745023727,0.023895472288131714,0.2284860610961914,-0.028121789917349815,0.04568582773208618,0.3525032103061676,-0.04375700280070305,0.07016757130622864,0.4384597837924957,-0.06282486766576767,0.0,0.23211389780044556,-0.08049722015857697,0.018494486808776855,0.4256174862384796,-0.11544471234083176,0.0367303192615509,0.5372209846973419,-0.13267692923545837,0.054518699645996094,0.6260413229465485,-0.14138109982013702,0.06767818331718445,0.21728482842445374,-0.09213995188474655,0.08204913139343262,0.42368802428245544,-0.12588083744049072,0.09508141875267029,0.5447170436382294,-0.1396607756614685,0.10796752572059631,0.6337222158908844,-0.1483709216117859,0.1354784369468689,0.20955422520637512,-0.10017988830804825,0.1449510157108307,0.39839425683021545,-0.12520307302474976,0.14961591362953186,0.5205345451831818,-0.1344720423221588,0.1536070704460144,0.6133494079113007,-0.13972632586956024,0.19757035374641418,0.2101086676120758,-0.10675384104251862,0.18899720907211304,0.3598720133304596,-0.12538272142410278,0.1802959144115448,0.44449475407600403,-0.12886859476566315,0.17488884925842285,0.5091182291507721,-0.12952636182308197
M,0.12741276621818542,0.0,3.668807551093778e-07,0.054698646068573,0.09693437814712524,-0.00957422610372305,0.027710765600204468,0.23246413469314575,-0.028572993353009224,0.04964858293533325,0.3569175601005554,-0.04374096170067787,0.07309359312057495,0.44323402643203735,-0.06215454265475273,0.0,0.22931960225105286,-0.0831555500626564,0.02060660719871521,0.4244534969329834,-0.11717216670513153,0.039542585611343384,0.5362678170204163,-0.1327519416809082,0.05728146433830261,0.6253138184547424,-0.14029112458229065,0.06991326808929443,0.21453630924224854,-0.09431739151477814,0.08563685417175293,0.4236147999763489,-0.128825381398201,0.09883654117584229,0.5440070033073425,-0.1413414478302002,0.11036163568496704,0.6325896382331848,-0.14857681095600128,0.14004066586494446,0.20718833804130554,-0.10154662281274796,0.15023329854011536,0.3989158272743225,-0.12804347276687622,0.15362411737442017,0.5223725438117981,-0.13640761375427246,0.15572035312652588,0.6157588362693787,-0.1404113620519638,0.20359450578689575,0.20773053169250488,-0.1070253774523735,0.1933647096157074,0.35963475704193115,-0.12581248581409454,0.1815049648284912,0.43854647874832153,-0.12709197402000427,0.17254090309143066,0.49606263637542725,-0.125862255692482
M,0.1230570375919342,0.0,3.6376016510075715e-07,0.05216214060783386,0.0996454656124115,-0.008775263093411922,0.025001972913742065,0.2353997528553009,-0.02881699427962303,0.05107411742210388,0.35798415541648865,-0.045691099017858505,0.07987067103385925,0.4420492947101593,-0.06612493842840195,0.0,0.23824432492256165,-0.08188332617282867,0.021185487508773804,0.43121472001075745,-0.11777349561452866,0.040960222482681274,0.542669266462326,-0.13492384552955627,0.05970695614814758,0.6322316825389862,-0.1436186283826828,0.06784579157829285,0.22044715285301208,-0.09498965740203857,0.08631497621536255,0.428498774766922,-0.13070358335971832,0.10066816210746765,0.5500083863735199,-0.14534078538417816,0.11343973875045776,0.640660434961319,-0.154445081949234,0.13721275329589844,0.21019715070724487,-0.10436813533306122,0.15003922581672668,0.4035194218158722,-0.1327638477087021,0.15425419807434082,0.5274503529071808,-0.1433602273464203,0.1568700671195984,0.6218133866786957,-0.14887884259223938,0.2019020915031433,0.20864009857177734,-0.1118946522474289,0.19241347908973694,0.36344674229621887,-0.13301512598991394,0.17997023463249207,0.4466453492641449,-0.13698351383209229,0.17022410035133362,0.5097697675228119,-0.13771522045135498
M,0.11528706550598145,0.0,4.522463825651357e-07,0.03969457745552063,0.09962582588195801,-0.010993889532983303,0.01728355884552002,0.23756858706474304,-0.03196506202220917,0.04575926065444946,0.35858261585235596,-0.049406297504901886,0.07581838965415955,0.44142645597457886,-0.06981080025434494,0.0,0.2395133674144745,-0.08593624085187912,0.020236849784851074,0.43687868118286133,-0.12303116917610168,0.03878605365753174,0.5487890243530273,-0.13985075056552887,0.056124329566955566,0.6381129026412964,-0.1474909484386444,0.07134243845939636,0.22295552492141724,-0.09751622378826141,0.08669885993003845,0.4333914518356323,-0.13585463166236877,0.09887689352035522,0.5546940565109253,-0.14918020367622375,0.1087070107460022,0.6432762145996094,-0.1557420939207077,0.14051583409309387,0.21332252025604248,-0.10538692027330399,0.15036112070083618,0.40946531295776367,-0.1342424899339676,0.15241092443466187,0.5294790267944336,-0.14193867146968842,0.15228143334388733,0.6191287040710449,-0.1442156881093979,0.200697124004364,0.21038204431533813,-0.11177995055913925,0.19048580527305603,0.36802124977111816,-0.13101087510585785,0.17773476243019104,0.4486532211303711,-0.13155944645404816,0.1676921248435974,0.5049151182174683,-0.1290513277053833
M,0.1154046356678009,0.0,4.905538162347511e-07,0.04302307963371277,0.10306921601295471,-0.010249212384223938,0.020856797695159912,0.24407386779785156,-0.031077932566404343,0.04936140775680542,0.36610934138298035,-0.04819886386394501,0.07819703221321106,0.45233353972435,-0.06902240216732025,0.0,0.2401929795742035,-0.0882771909236908,0.02234625816345215,0.4381551444530487,-0.12596707046031952,0.04302394390106201,0.5505460202693939,-0.14317107200622559,0.06154823303222656,0.6382015645503998,-0.1511315405368805,0.07007944583892822,0.21918320655822754,-0.10092306137084961,0.08688044548034668,0.4340340197086334,-0.13691893219947815,0.10085436701774597,0.5560788810253143,-0.14935968816280365,0.11043167114257812,0.6424386203289032,-0.15644101798534393,0.1399896740913391,0.20326122641563416,-0.1097872331738472,0.15100374817848206,0.39997074007987976,-0.13687366247177124,0.15576058626174927,0.5236347615718842,-0.145766481757164,0.15573734045028687,0.6153556406497955,-0.15063802897930145,0.2042849063873291,0.19352543354034424,-0.11702444404363632,0.1981329619884491,0.34585675597190857,-0.13665923476219177,0.18823522329330444,0.4259466826915741,-0.13882234692573547,0.17814984917640686,0.48464956879615784,-0.13869567215442657
M,0.11577463150024414,0.0,4.952766516908014e-07,0.04209437966346741,0.10150682926177979,-0.010805260390043259,0.019839107990264893,0.23879462480545044,-0.031223993748426437,0.04809367656707764,0.3594553470611572,-0.047675348818302155,0.07742646336555481,0.4428584575653076,-0.06737405806779861,0.0,0.24121224880218506,-0.08636803925037384,0.022132843732833862,0.44077515602111816,-0.12316183745861053,0.042214393615722656,0.5549367666244507,-0.13959400355815887,0.06087931990623474,0.6444408893585205,-0.14691010117530823,0.07048967480659485,0.22470131516456604,-0.09780314564704895,0.08762192726135254,0.4381473660469055,-0.13521410524845123,0.10089734196662903,0.5606695413589478,-0.14827442169189453,0.11086642742156982,0.6488057374954224,-0.15479274094104767,0.14029833674430847,0.21461325883865356,-0.10543635487556458,0.1526731252670288,0.41047823429107666,-0.13428384065628052,0.15680912137031555,0.5348508954048157,-0.14359356462955475,0.15821483731269836,0.6269674301147461,-0.14745378494262695,0.20270103216171265,0.21046572923660278,-0.11137277632951736,0.19376394152641296,0.3660612106323242,-0.13117675483226776,0.1813535988330841,0.4393656849861145,-0.1319478452205658,0.17165237665176392,0.48932313919067383,-0.12986497581005096
M,0.1153298020362854,0.0,4.824873371944705e-07,0.04173573851585388,0.10070323944091797,-0.009894031099975109,0.018351465463638306,0.23732271790504456,-0.030063629150390625,0.046332597732543945,0.35681015253067017,-0.046711698174476624,0.07648822665214539,0.4404800534248352,-0.06660282611846924,0.0,0.24513503909111023,-0.0839085802435875,0.0221593976020813,0.44233864545822144,-0.12081900984048843,0.04259738326072693,0.5554558634757996,-0.13777711987495422,0.06162956357002258,0.6437780261039734,-0.1455834060907364,0.0686698853969574,0.22862684726715088,-0.09615731239318848,0.08576789498329163,0.4422226548194885,-0.13229797780513763,0.09946557879447937,0.5632675290107727,-0.1449311524629593,0.1093878448009491,0.64834064245224,-0.15171369910240173,0.1375945508480072,0.21669647097587585,-0.10491321235895157,0.15143349766731262,0.41098135709762573,-0.13224029541015625,0.1573290228843689,0.5353519916534424,-0.1420028954744339,0.1587735116481781,0.6262720227241516,-0.1469496339559555,0.19997727870941162,0.21017888188362122,-0.11210043728351593,0.19313862919807434,0.363140344619751,-0.13111451268196106,0.183578222990036,0.44160574674606323,-0.13338015973567963,0.17479828000068665,0.49712175130844116,-0.13307635486125946
M,0.1133827269077301,0.0,5.043883675170946e-07,0.04059797525405884,0.10099038481712341,-0.010997002944350243,0.019287675619125366,0.23656240105628967,-0.03202943876385689,0.048501551151275635,0.35581985116004944,-0.04947182163596153,0.07975524663925171,0.43736472725868225,-0.07013197988271713,0.0,0.24339425563812256,-0.08554468303918839,0.02255043387413025,0.441768079996109,-0.12286609411239624,0.04259443283081055,0.5562612116336823,-0.14038674533367157,0.06184503436088562,0.6463030874729156,-0.1486833393573761,0.06904157996177673,0.22643497586250305,-0.09713082015514374,0.08404597640037537,0.43876275420188904,-0.13339313864707947,0.09814020991325378,0.5613539516925812,-0.1463516801595688,0.10979729890823364,0.6490172445774078,-0.15345676243305206,0.13826200366020203,0.21426132321357727,-0.10514866560697556,0.154070645570755,0.4108259379863739,-0.13237641751766205,0.1644633412361145,0.5346036851406097,-0.14131379127502441,0.17041337490081787,0.6256950199604034,-0.1456783264875412,0.200341135263443,0.20791181921958923,-0.1117628961801529,0.19455662369728088,0.3613909184932709,-0.13104617595672607,0.18624606728553772,0.4420919120311737,-0.1331806629896164,0.17847123742103577,0.5004905760288239,-0.132630854845047
M,0.11026865243911743,0.0,5.098573865325307e-07,0.04027238488197327,0.10440137982368469,-0.008961704559624195,0.02170485258102417,0.2424241304397583,-0.02992829494178295,0.05104675889015198,0.3629348874092102,-0.047356825321912766,0.08257248997688293,0.4464871287345886,-0.06822322309017181,0.0,0.24372288584709167,-0.08719826489686966,0.02368485927581787,0.4440351724624634,-0.1236247718334198,0.04409998655319214,0.5576728582382202,-0.13959933817386627,0.0628139078617096,0.646079421043396,-0.14669625461101532,0.0689271092414856,0.2240511178970337,-0.09962034225463867,0.08583599328994751,0.4405691623687744,-0.13502053916454315,0.09953561425209045,0.5623779892921448,-0.14612871408462524,0.10988235473632812,0.6486812233924866,-0.15191982686519623,0.13854938745498657,0.20989760756492615,-0.10806751251220703,0.15381836891174316,0.4096808433532715,-0.13441531360149384,0.16275715827941895,0.5346034169197083,-0.14181756973266602,0.1672154664993286,0.6266325116157532,-0.14528097212314606,0.20144903659820557,0.20195168256759644,-0.11477089673280716,0.19446569681167603,0.35866111516952515,-0.13297711312770844,0.18475288152694702,0.43993330001831055,-0.13370051980018616,0.17586210370063782,0.49830955266952515,-0.13233739137649536
M,0.1144314706325531,0.0,5.295810296956915e-07,0.039152562618255615,0.10194012522697449,-0.00989810936152935,0.01710951328277588,0.23993554711341858,-0.030400237068533897,0.0457494854927063,0.3597727119922638,-0.04704088345170021,0.07633835077285767,0.44331827759742737,-0.06694168597459793,0.0,0.24374791979789734,-0.08753031492233276,0.02146020531654358,0.4447437822818756,-0.12430479377508163,0.04055303335189819,0.5577541291713715,-0.14012359082698822,0.058412909507751465,0.6445696651935577,-0.14685100317001343,0.07183673977851868,0.22523030638694763,-0.09950762987136841,0.08643391728401184,0.4406709372997284,-0.13631224632263184,0.09893181920051575,0.5624015033245087,-0.14821049571037292,0.10828572511672974,0.6487182676792145,-0.15387097001075745,0.14209115505218506,0.21171164512634277,-0.10760216414928436,0.15285217761993408,0.41020241379737854,-0.13560602068901062,0.1579435169696808,0.5357491672039032,-0.1446964591741562,0.15960562229156494,0.6285645067691803,-0.1488124281167984,0.20335721969604492,0.20317208766937256,-0.11386173218488693,0.1949947476387024,0.3584519326686859,-0.1327662616968155,0.18352192640304565,0.43388107419013977,-0.133464977145195,0.17373496294021606,0.48675647377967834,-0.13173693418502808
